--- URL_tintos_merged_150_to_202_48.csv ---
1314030,"Terroso, cuero, mineral...","cereza, frutos rojos, c...","roble, tabaco, cedro"
2680136,"frambuesa, fresa",almendra,
2096623,"cereza, frutos rojos, f...","cuero, pizarra, alquitr...","mora, cereza negra, ará..."
1158717,cereza,cuero,roble
9245214,No disponible,No disponible,No disponible
8914537,"frambuesa, fresa, cerez...","minerales, pizarra, hum...","roble, clavo de olor, v..."
3873462,"Terroso, cuero, humo","roble, cigarrera, cigar...","cereza, frutos rojos, g..."
20946,"vainilla, roble, chocol...","mermelada, arándano, mo...","cereza, frutos rojos, c..."
8585673,"cereza, frutos rojos, f...","mermelada, cítrico, pie...","humo, Terroso, minerale..."
13000667,No disponible,No disponible,No disponible
3036211,"cuero, Terroso, humo","roble, tabaco, vainilla","mora, fruta negra, cere..."
6176099,fresa,Terroso,
11276207,"frutos rojos, cereza, a...",hierbas secas,mezcla de especias para...
1900505,"roble, vainilla, café","cacao, cuero, minerales","cereza, frambuesa, fres..."
3753812,"Terroso, humo, cuero","cereza, frambuesa, frut...","casis, fruta negra, mor..."
5913031,"mora, ciruela, frutos d...","roble, vainilla, tabaco","cereza, frambuesa, frut..."
1169193,"casis, arándano","vainilla, chocolate, cl...","carne a la parrilla, ho..."
4502957,"roble, vainilla, chocol...","ciruela, mora, frutos d...","frutos rojos, cereza, f..."
1134639,"roble, tabaco, chocolat...","mora, ciruela, frutos d...","Terroso, cuero, humo"
2364791,"cereza, frambuesa, frut...","roble, vainilla, chocol...","ciruela, mora, arándano"
1663772,No disponible,No disponible,No disponible
4911277,"mora, frutos del bosque...","roble, vainilla, tabaco","cuero, ceniza, Terroso"
80157,"mora, ciruela, casis","roble, chocolate, vaini...","cuero, Terroso, humo"
11627078,casis,cerezo ácido,
5438102,"cereza, cereza roja, fr...",ciruela,nuez moscada
2039503,"ciruela, mora, fruta ne...","cuero, Terroso, mineral...","cereza, frutos rojos, f..."
1603859,"fruta negra, frutos del...","roble, vainilla, chocol...","cereza, cereza roja, fr..."
9727642,"Terroso, minerales",ciruela,canela
7777658,pasas de uva negras,limón,
1444927,"fresa, frutos rojos, fr...","pimienta de Jamaica, be...","casis, boysenberry, fru..."
7162689,"frutos rojos, frambuesa...","roble, vainilla, sándal...","pimienta, regaliz, ment..."
1637735,"chocolate, vainilla, ro...","cereza, frambuesa, arán...","ciruela, cereza negra, ..."
5961876,"chocolate, vainilla, ro...","ciruela, mora, jambul","cereza, frutos rojos, f..."
1458328,"cereza, frutos rojos, f...","chocolate, roble, cedro","mora, arándano, casis"
6767643,No disponible,No disponible,No disponible
1175007,"roble, vainilla, chocol...","cereza, frutos rojos, f...","cereza negra, ciruela, ..."
10179889,fresa,,
2431421,"mora, casis, frutos del...","roble, vainilla, cedro","pimienta, anís, regaliz"
4528600,"fresa, cereza, frambues...","vainilla, roble, cedro","cuero, Terroso, humo"
7494240,"frutos rojos, cereza, f...","roble, tabaco, vainilla","Terroso, cuero, humo"
5829121,"fruta negra, mora, arán...","Terroso, cuero","roble, vainilla, chocol..."
1183633,"Terroso, Carne adobada,...","cereza, fresa","ciruela, zarza"
6411166,trufa negra,,
953,"vainilla, roble, tabaco","mora, ciruela, cereza n...","cereza, frutos rojos, f..."
1967316,"frambuesa, cereza, cere...","pimienta, menta, hierba...","Terroso, cuero"
9627675,aceto balsámico,,
11151274,"cereza, frambuesa, frut...","caramelo, chocolate, ta...","violeta, perfume"
74426,"roble, vainilla, tabaco","mora, casis, fruta negr...","cuero, Terroso, humo"
8188993,"roble, vainilla, café","cereza, frambuesa, frut...","mora, cereza negra, fru..."
11901033,No disponible,No disponible,No disponible
7022703,"ciruela, cereza negra, ...","pimienta, regaliz, ment...","cereza, fresa, frambues..."
4431408,"mora, fruta negra, cere...","cereza roja, cereza, fr...","roble, vainilla, chocol..."
1278083,"ciruela, mora, frutos d...","pimienta, regaliz, anís","Terroso, cuero, humo"
1958943,"cereza, arándano rojo, ...","mora, mermelada de mora...","cuero, Terroso"
1612740,"cereza, frutos rojos, f...","roble, tabaco, vainilla","cuero, Terroso, cacao"
2237669,"cereza, frutos rojos, f...","roble, chocolate, tabac...","Terroso, cuero, humo"
8707632,"casis, fruta negra, mer...","pimienta, canela",roble
6755157,"frambuesa, frutos rojos...","cuero, Terroso","cereza negra, fruta neg..."
7772880,"roble, chocolate",cereza,
1621453,"cereza, frambuesa, frut...","clavo de olor, roble",pimienta
1829660,"ciruela, fruta negra, m...","roble, tabaco, vainilla","regaliz, tomillo, pimie..."
1253244,"cereza, frutos rojos, f...","Terroso, aceto balsámic...","pimienta, hierbas secas..."


--- URL_tintos_merged_150_to_202_84.csv ---
﻿Wine_ID,Taste_Note_1,Taste_Note_2,Taste_Note_3
1171095,"fruta negra, mora, casi...","pimienta, regaliz, cane...","roble, vainilla, cedro"
8931894,"hongo, humo, grasa de t...","jambul, mora","eucalipto, estragón"
11102978,No disponible,No disponible,No disponible
61214,"vainilla, roble, tabaco","mora, cereza negra, cir...","cuero, Terroso, humo"
1491564,"cuero, suelo del bosque...","roble, tabaco, cedro","cereza, frutos rojos, f..."
4019201,"hierro, Terroso, cuero","ciruela, frutos del bos...","pimienta, eucalipto, hi..."
1950164,"roble, chocolate, tabac...","cereza negra, fruta neg...","frambuesa, frutos rojos..."
1737361,"cuero, minerales, hongo","café, roble, tabaco","cereza, frambuesa"
1561026,"cereza, fresa, frambues...","roble, vainilla, tabaco","Terroso, minerales, hum..."
1526558,"frambuesa, fresa, cerez...","Carne de caza, cuero","mermelada, ciruela"
1586163,"Terroso, cuero, cacao","mora, ciruela, cereza n...","café, bebida cola, robl..."
21212,"roble, tabaco, vainilla","casis, mora, ciruela","cuero, humo, Terroso"
2811211,"cereza, frambuesa, fres...","cereza negra, mora",cuero
7240477,"Terroso, cuero, humo","frambuesa, arándano roj...","roble, bebida cola"
3672801,"roble, vainilla, chocol...","ciruela, mora, fruta ne...","cuero, aceto balsámico,..."
22368,"frambuesa, fresa, aránd...","Terroso, humo, Carne de...","vainilla, roble, bebida..."
3859104,No disponible,No disponible,No disponible
4460509,"cereza, cerezo ácido, f...","cuero, Terroso, hongo","arándano, mora, casis"
1145096,"cuero, alquitrán, suelo...","tabaco, roble, cedro","cereza, cereza roja, fr..."
1170523,"cuero, Terroso, humo","tabaco, roble, cedro","cereza, frutos rojos, f..."
1142310,"roble, tabaco, café","cuero, Terroso, alquitr...","cereza, fresa, frutos r..."
5792945,"cuero, Terroso, hongo","roble, tabaco, chocolat...","cereza, frambuesa, fres..."
71264,"mora, ciruela, fruta ne...","chocolate, roble, vaini...","cuero, Terroso, humo"
5529312,"cereza, frambuesa, fres...","cuero, humo, aceto bals...",tomate
825165,"mora, cereza negra, cir...","roble, tabaco, vainilla","cuero, Terroso, humo"
87659,"mora, frutos del bosque...","roble, tabaco, vainilla","cuero, Terroso, cacao"
7051839,"frambuesa, cereza, frut...","cuero, Terroso, aceto b...","roble, tabaco, vainilla"
5378172,"Terroso, ceniza, aceto ...","cigarro, bebida cola, r...","frutos del bosque, ciru..."
1507853,"cereza, frambuesa, frut...","Terroso, minerales, hon...","roble, clavo de olor, t..."
1216431,"cereza, fresa, frutos r...","Terroso, cuero, carbón ...","roble, vainilla, clavo ..."
11839748,No disponible,No disponible,No disponible
1555048,"cereza negra, arándano","regaliz, canela, almizc...","caldo de res, tiza, cue..."
2810528,"humo, cuero, olla de ba...","fresa, cereza, frambues...","fruta negra, mora, casi..."
3324398,Terroso,queso,roble
1106467,"Terroso, cuero, humo","cereza, frambuesa, frut...","ciruela, mora, casis"
2969437,"mora, frutos del bosque...","pizarra, piedra",crema
5957988,"vainilla, roble","fruta negra, cereza neg...",pimienta
2594019,"ciruela, mora, arándano","cedro, roble, chocolate","pimienta, regaliz, pimi..."
7686170,"chocolate, vainilla, ro...","fruta negra, mora, arán...","frambuesa, fresa, cerez..."
7654487,"clavo de olor, roble, t...","cereza, frambuesa, fres...","hongo, cuero, grasa de ..."
1434467,"roble, vainilla, tabaco","Terroso, humo, cuero","cereza, frambuesa, frut..."
1357993,"minerales, Terroso, cue...","cereza, fresa, frambues...","ciruela, frutos del bos..."
2219341,"ciruela, fruta negra, m...","roble, tabaco, vainilla","cuero, humo, Terroso"
2853806,"mora, arándano, ciruela","roble, tabaco, chocolat...","hoja de tabaco, grafito..."
1132402,"cuero, Terroso, petróle...","cereza, frutos rojos, c...","ciruela, casis, fruta n..."
1128996,"arándano rojo, frambues...","regaliz, bergamota, can...","vainilla, clavo de olor..."
3507099,"cereza, frutos rojos, f...","roble, alcanfor, vainil...","ciruela, mora"
7390858,cereza,caramelo,
7599642,"fresa, cereza, frambues...","vainilla, cedro, clavo ...","hongo, tierra para mace..."
4225887,"Terroso, minerales, tiz...","vainilla, chocolate ama...","fresa, cereza, frambues..."
1695725,"roble, vainilla, tabaco","cuero, humo, Terroso","ciruela, fruta negra, m..."
6007940,"mora, ciruela, frutos d...","tabaco, roble, chocolat...","pimienta, hierbas secas..."
7244,"cereza, frambuesa, fres...","Terroso, suelo del bosq...",cítrico
1128107,"arándano rojo, frutos r...","hongo, minerales, Terro...","roble, tabaco, cigarro"
8528726,"fresa, arándano rojo, c...","cedro, clavo de olor, r...","Terroso, cuero"
1110931,"mora, casis, arándano","cuero, minerales, humo","vainilla, roble, tabaco"
5705913,"fresa, cereza, frambues...","Terroso, minerales, hum...","roble, vainilla, tabaco"
1100246,"humo, cuero, carbón de ...","frutos rojos, cereza ro...","roble, cedro, chocolate"
4887450,"fresa, arándano rojo, f...","aceto balsámico, alquit...","cedro, chocolate, choco..."
9292446,"cereza, frambuesa, fres...","Terroso, cuero, mineral...","roble, tabaco, vainilla"
5845410,"cereza, fresa, granada","Terroso, hongo, pizarra",violeta
10879809,vainilla,,
1204666,"cuero, Terroso, humo","roble, tabaco, vainilla","cereza, frutos rojos, f..."
5267153,"cuero, minerales, hongo","cereza, frambuesa, fres...","roble, vainilla, cigarr..."
1555994,"frutos rojos, frambuesa...","frutos del bosque, mora...","roble, cedro, vainilla"
79933,"cuero, Terroso, mineral...","frutos rojos, frambuesa...","vainilla, roble, café"
5171849,"roble, vainilla, chocol...","casis, mora, frutos del...","frambuesa, cereza, frut..."
779367,"cereza, fresa, frutos r...","roble, vainilla, cedro","Terroso, hongo, suelo d..."
7790885,"cerezo ácido, fresa fre...","roble, chocolate, vaini...","tiza, cuero, minerales"
24085,"cereza, frambuesa, fres...","Terroso, cuero, hongo","roble, vainilla, chocol..."
1249332,"mora, ciruela, casis","anís, mentol, pimienta",ciruela pasa
7073,"roble, vainilla, chocol...","mora, ciruela, frutos d...","cuero, Terroso, humo"
2363432,"cedro, café, vainilla","fruta negra, arándano, ...",crema
2066910,"fresa, frambuesa, cerez...","vainilla, roble, cedro","suelo del bosque, hongo..."
9399548,"cereza, cereza roja, ar...","cuero, Terroso, mineral...","anís, pimienta blanca"
8036,"roble, chocolate, vaini...","casis, ciruela, fruta n...","cuero, Terroso, humo"
1177957,"roble, vainilla, tabaco","cuero, Terroso, mineral...","frutos del bosque, mora..."
1382902,ciruela,cereza,pera
7167653,"tabaco, chocolate, clav...","arándano rojo, frambues...",lavanda
10072323,"granada, fresa fresca, ...","cedro, aceite de coco","minerales, hongo"
1277166,"ciruela, fruta negra, m...","cereza, frutos rojos, f...","roble, vainilla, chocol..."
9598187,pimienta,tostada,roble
11054861,"nuez moscada, roble, ta...","fruta negra, casis, ará...","grosella roja, fresa"
1125457,"fresa, cereza, frambues...","banana, crema, queso","regaliz rojo, regaliz, ..."
1608132,"mora, frutos del bosque...","chocolate, roble, tabac...","cereza, frambuesa, arán..."
5660426,"cereza, grosella roja","roble, vainilla","frutos del bosque, ciru..."
8735292,"roble, vainilla, tabaco","ciruela, arándano, frut...","cuero, Terroso, humo"
1986022,"frutos rojos, fresa",arándano,
3312739,"vainilla, roble, chocol...","mora, frutos del bosque...","cereza, frutos rojos, f..."
7569250,mora,cereza,manzana
4030645,"alquitrán, aceto balsám...","zarza, mora","cereza, frambuesa"
1387031,"roble, chocolate, vaini...","mora, ciruela, frutos d...","cuero, Terroso, humo"
12749038,No disponible,No disponible,No disponible
2398291,"Terroso, minerales",frutos rojos,
2307558,"Terroso, aceto balsámic...",mora,ciruela pasa
1370759,"casis, mora, ciruela","roble, tabaco, chocolat...","pimienta, regaliz, anís"
1272745,mezcla de especias para...,cereza,violeta
8605276,No disponible,No disponible,No disponible
1631856,"vainilla, roble, clavo ...","fruta negra, mora, ciru...","cereza, frutos rojos, f..."
1416376,"fruta negra, ciruela, c...","roble, cigarrera, coco","cítrico, limón"


--- URL_tintos_merged_150_to_202_90.csv ---
﻿Wine_ID,Taste_Note_1,Taste_Note_2,Taste_Note_3
1307919,"roble, vainilla, chocol...","ciruela, mora, arándano","pimienta, regaliz, cane..."
18779,"mora, ciruela, cereza n...","Terroso, hongo, piedra","cereza, fresa, arándano..."
1399313,"cereza, arándano rojo, ...","sabor a nuez, almendra,...","vainilla, chocolate con..."
2052212,naranja,miel,queso
11108468,"casis, mulberry","frutos rojos, cereza","chocolate, roble, tabac..."
1127742,"cereza, frutos rojos, f...","roble, chocolate, vaini...","ciruela, mora, frutos d..."
4399903,"casis, casis, zarza","cereza, frambuesa, fres...","pimienta, regaliz, ment..."
99055,"frutos del bosque, ciru...","chocolate, café, roble","cereza, frambuesa, frut..."
1214473,"mora, cereza negra, fru...","frambuesa, frutos rojos...","Terroso, sílex, mineral..."
4876793,"roble, chocolate amargo...","mora, arándano, frutos ...","frambuesa, ciruela roja"
3946911,"ciruela, fruta negra, c...","cereza, frutos rojos, f...","roble, tabaco, clavo de..."
1589622,"aceituna negra, mora, f...","hierbas secas, regaliz","humo, alquitrán"
8612073,cereza,"mora, ciruela",
1633542,"vainilla, roble, tabaco","mora, casis, ciruela","cereza, frutos rojos, f..."
2411356,"cereza, frambuesa, arán...","mora, ciruela, arándano","vainilla, tabaco, choco..."
1171531,"cereza, fresa, frutos r...","roble, mantequilla, car...","casis, mora, frutos del..."
4196,"cereza, frambuesa, frut...","roble, vainilla, chocol...","ciruela, mora, fruta ne..."
2529364,"mora, ciruela, frutos d...","roble, chocolate, tabac...","cereza, ciruela roja"
78338,"roble, chocolate, clavo...","ciruela, casis, mora","cereza, fresa, frutos r..."
4507907,No disponible,No disponible,No disponible
2494616,"roble, vainilla, cedro","tiza, jengibre, miel","hierbas secas, pimienta"
1258738,"roble, cigarro",cereza,humo
1610778,"roble, tabaco, vainilla","frambuesa, frutos rojos...","minerales, Terroso, cue..."
1185042,"roble, clavo de olor, v...","cuero, Terroso, mineral...","mora, casis, frutos del..."
2463217,vainilla,,
1282179,"roble, mantequilla, nue...","mora, ciruela, casis","cuero, humo, cacao"
1638090,frutos del bosque,vainilla,
1243875,"cereza, frambuesa, frut...","Terroso, tiza, cuero","roble, vainilla"
3492794,"mora, ciruela, frutos d...","roble, vainilla, cedro","Terroso, cacao, mineral..."
92453,"cereza, frutos rojos, a...","tabaco, vainilla, roble","cuero, hongo, Terroso"
1654869,"cereza, frambuesa, frut...","roble, tabaco, vainilla","cuero, Terroso, suelo d..."
7524634,"mora, jambul, cereza ne...","roble, vainilla","pimienta, hierbas secas"
1239965,"cereza, fresa, frambues...","Terroso, humo, hongo","roble, vainilla, chocol..."
3842825,"frutos rojos, cereza","Terroso, cuero, humo","casis, frutos del bosqu..."
3609,"Terroso, cuero, mineral...","mora, ciruela, frutos d...","cereza, frambuesa, arán..."
5250062,Terroso,,
8000628,"roble, vainilla, tabaco","cereza, frambuesa, arán...","mermelada, casis, cirue..."
5826913,"ciruela, casis, mora","cereza, cereza roja, ar...","Terroso, humo, jengibre"
2612332,"mora, ciruela, fruta ne...","roble, nuez moscada, ca...","cereza, frambuesa, arán..."
1490250,cereza,,
1152011,"cereza, frambuesa, frut...","roble, chocolate, tabac...","queso, crema"
96384,"mora, arándano, casis","tabaco, mezcla de espec...","pimienta, canela, regal..."
1475211,"minerales, carbón de le...","mermelada de casis, cir...","cereza, cereza roja"
77027,"roble, vainilla, chocol...","cuero, humo, Terroso","ciruela, frutos del bos..."
24206,"mora, fruta negra, casi...","roble, vainilla, chocol...","cereza, frutos rojos, f..."
1157213,"roble, vainilla, tabaco","ciruela, fruta negra, c...","cereza, frambuesa, ciru..."
1179334,"roble, café, chocolate","frutos rojos, cereza, f...","Terroso, cuero, sal"
1152574,"cereza, cerezo ácido, f...","roble, tabaco, mezcla d...","Terroso, miel, cuero"
4191733,"frutos rojos, cereza, f...","fruta negra, mora, merm...","vainilla, roble, tabaco"
12391112,No disponible,No disponible,No disponible
6045356,"cuero, carbón de leña, ...","mora, casis, cereza neg...","cereza, frambuesa, frut..."
1184868,No disponible,No disponible,No disponible
1259223,No disponible,No disponible,No disponible
2027917,"cereza, arándano rojo, ...","roble, vainilla","carne asada, humo"
1484861,"roble, tabaco, vainilla","ciruela, cereza negra, ...","frutos rojos, cereza, b..."
1140735,"roble, cigarro","grafito, minerales, hum...","mora, casis"
5938760,"ciruela, mora, fruta ne...","cereza, frambuesa, frut...","cuero, Terroso, humo"
10472299,"aceto balsámico, Terros...",frutos rojos,humo de leña
1175625,"cereza negra, fruta neg...","chocolate, vainilla, ta...","Terroso, humo, cuero"
6509163,"cereza, frambuesa, frut...",mezcla de especias para...,"ciruela, jambul"
1230414,"roble, vainilla, chocol...","frutos del bosque, ciru...","cuero, Terroso, aceto b..."
1460617,"cereza, frutos rojos, f...","roble, vainilla, chocol...","mora, mermelada, ciruel..."
1607472,"vainilla, caramelo, cla...","cereza, frambuesa, frut...","mora, mermelada de casi..."
1413806,"pasas de uva negras, ta...","cereza Bing, ponche de ...",
2711403,"ciruela, mora, frutos d...","Terroso, cuero, mineral...","cereza, fresa, frambues..."
9425603,"mora, ciruela, arándano","roble, chocolate",almizcle
2642627,"mora, casis, cereza neg...","chocolate, mezcla de es...","cuero, cacao, hongo"
2203700,mora,cereza,ruibarbo
7182743,"chocolate, roble, choco...","arándano, casis",ciruela pasa
1141907,"mora, ciruela, fruta ne...","cereza, fresa, frutos r...","vainilla, roble, chocol..."
2236977,"vainilla, roble, chocol...","mora, ciruela, casis","cereza, frutos rojos, f..."
1915212,"cereza, frambuesa, frut...",queso,manzana
1966122,"fresa, cereza, frambues...","Terroso, cuero, hongo","roble, chocolate, tabac..."
1364610,"roble, vainilla, chocol...","cereza, frutos rojos, f...","mermelada, mora, frutos..."
2789765,"fruta negra, ciruela, c...",pimienta,tomate
1751727,"roble, vainilla, tabaco","cereza negra, fruta neg...","cereza, frutos rojos, c..."
6220373,"cereza, frambuesa, gros...","Terroso, cuero, humo","vainilla, mezcla de esp..."
1446214,"roble, vainilla, café","mora, casis, fruta negr...","frutos rojos, cereza, f..."
1149072,"cereza, frambuesa, cere...","roble, chocolate, clavo...","Terroso, cuero, hongo"
2805926,"mentol, pimienta",frambuesa,trufa negra
1292679,"roble, chocolate, choco...","frutos del bosque, ciru...","cereza, frutos rojos, f..."
1141,"vainilla, roble, cedro","cereza negra, mulberry,...","Terroso, cuero, humo"
7521762,"fresa, frambuesa, cerez...","chocolate, roble, choco...","frutos del bosque, ciru..."
1296117,"mora, ciruela, frutos d...","cereza, frambuesa, frut...","roble, chocolate, pimie..."
9434866,"miel, cuero","arándano rojo, frambues...","albaricoque, manzana ve..."
1713820,"cereza, frutos rojos","anís, regaliz",roble
12274457,No disponible,No disponible,No disponible
6065115,"mora, mermelada, fruta ...","cereza, frambuesa, fres...","pimienta, tomillo, rome..."
9050798,"canela, regaliz",frutos del bosque,
1146642,"fresa, cereza, frutos r...","Terroso, miel, carbón d...","cereza negra, mermelada..."
2614743,"violeta, perfume, rosa ...","cereza, fresa, frambues...","ciruela, mora, frutos d..."
5892869,"frambuesa, grosella roj...","cuero, humo","tabaco, vainilla"
1316660,ciruela,roble,
1448697,"cereza, frutos rojos, f...","Terroso, cuero, humo","roble, vainilla, tabaco"
1441559,"roble, tabaco, vainilla","mora, casis, mulberry","cuero, Terroso, humo"
1256349,"cereza, frutos rojos, f...","Terroso, cuero, humo","ciruela, mora, fruta ne..."
36304,"mora, ciruela, frutos d...","cuero, Terroso, humo","roble, tabaco, vainilla"
1144508,"ciruela, mora, fruta ne...","chocolate, roble, vaini...","cereza, frambuesa, frut..."
7136762,"roble, café, vainilla","fruta negra, casis, ará...","cereza, frutos rojos, f..."
6506072,"roble, cedro, chocolate...","cereza, frutos rojos","Terroso, cuero, hoja de..."


--- URL_tintos_merged_150_to_202_91.csv ---
﻿Wine_ID,Taste_Note_1,Taste_Note_2,Taste_Note_3
2402435,"chocolate, clavo de olo...","frutos rojos, ciruela r...","cereza negra, mora, fru..."
1132752,"vainilla, chocolate, ro...","mora, ciruela, casis","cereza, frutos rojos, f..."
1626633,"mora, frutos del bosque",pimienta,carne a la parrilla
2037935,"roble, mantequilla, cho...",cuero,"cereza, cerezo ácido, f..."
1222245,"ciruela, frutos del bos...","Terroso, carbón de leña...","cereza, frambuesa, frut..."
1607023,"frambuesa, fresa, fruto...","fruta negra, mora, casi...","Terroso, grafito, humo"
3065359,"Terroso, hongo, suelo d...","arándano rojo, frutos r...","regaliz, pimienta"
10287259,"cereza negra, mora, fru...","chocolate, roble, tabac...","cuero, humo"
17511,"mora, frutos del bosque...","cereza, fresa, cereza r...","roble, vainilla, cedro"
2948745,"cereza, fresa, frutos r...","mora, ciruela, cereza n...","minerales, Terroso, sue..."
2162521,mezcla de especias para...,"mora, mora madura","asfalto fresco, grafito"
4413484,cereza,petróleo,
2252463,"aceto balsámico, humo, ...","roble, tabaco",ciruela
4724142,No disponible,No disponible,No disponible
10194564,No disponible,No disponible,No disponible
10910056,"roble, tabaco, cigarrer...","cereza, frutos rojos, f...","mora, cereza negra, mer..."
5764417,"frutos rojos, cereza, f...","roble, chocolate, tabac...","Terroso, humo, cuero"
8452716,"frutos rojos, frambuesa",pimienta,violeta
4575855,mermelada,frutos rojos,queso
2138305,"roble, vainilla, chocol...","cereza, frutos rojos, f...","mora, ciruela, casis"
1191047,"fresa, cereza, arándano...","mora, arándano, mermela...","chocolate, roble, tabac..."
1497245,"roble, vainilla, tabaco","fruta negra, mora, ciru...","Terroso, cuero, mineral..."
1406133,"cuero, Terroso, mineral...","roble, chocolate, vaini...","mora, ciruela, casis"
2484662,"regaliz, pimienta",fruta negra,frambuesa
1299576,"cereza, frutos rojos, f...","roble, vainilla, tabaco","ciruela, mora, casis"
6332049,"cereza, ciruela roja, a...","Terroso, cacao, cuero","cedro, café, roble"
1737129,"roble, chocolate, tabac...","cereza, frutos rojos, f...","ciruela, mora, frutos d..."
2357013,"cereza, frutos rojos",roble,pimienta
3046942,"roble, vainilla, chocol...","cereza, frutos rojos, f...","regaliz, anís, anís"
2536737,"fresa, cereza, frambues...","ciruela, aceituna negra...","Terroso, cuero, hongo"
5008943,"roble, tabaco, vainilla","mora, casis, casis","cereza, frambuesa, frut..."
6153582,"tabaco, caramelo, choco...","cereza negra, ciruela, ...","cuero, humo, Terroso"
6311994,"fresa, cereza, frutos r...","cuero, Terroso, humo","roble, vainilla, tabaco"
10903987,"mora, arándano, jambul","frambuesa, cereza roja,...","Terroso, hongo, humo"
8356809,No disponible,No disponible,No disponible
79482,"cereza, frambuesa, cere...","hongo, cuero, Terroso","roble, tabaco, vainilla"
1185241,"ciruela, mora, cereza n...","roble, vainilla, tabaco","cuero, Terroso, mineral..."
75295,"tabaco, vainilla, roble","fruta negra, frutos del...","cereza, frambuesa, frut..."
10333158,"roble, caramelo, vainil...","frutos rojos, cereza","mora, cereza negra, cas..."
11514137,"fruta negra, arándano, ...",roble,"cereza, fresa"
1220462,"ciruela, cereza negra, ...","cereza, frutos rojos, f...","roble, chocolate, vaini..."
7144782,"frutos rojos, frambuesa...","hierro, carbón de leña,...","almendra amarga, apio"
3349334,"cereza, arándano rojo, ...","Terroso, cuero, humo","ciruela, casis, mermela..."
1927585,humo,roble,
1991078,"arándano, frutos del bo...",Carne de caza,cigarrera
8725381,"cereza, frambuesa","regaliz, pimienta",mora
1473618,No disponible,No disponible,No disponible
4151514,frutos rojos,,
1426317,"cereza, fresa, frutos r...","roble, vainilla, tabaco","ciruela, cereza negra, ..."
4376962,"cereza, fresa, arándano...","minerales, Terroso, pie...","pimienta, regaliz rojo,..."
6218579,"vainilla, roble, manteq...","mora, ciruela, frutos d...","cereza, frutos rojos, f..."
2107941,"Carne de caza, humo",zarza,chocolate
1171697,"chocolate, roble, tabac...","mora, frutos del bosque...","cuero, Terroso, mineral..."
1760310,No disponible,No disponible,No disponible
10287978,regaliz,tomate,
1142427,"roble, vainilla, chocol...","ciruela, mora, frutos d...","cereza, frutos rojos, f..."
8939371,"vainilla, chocolate, ca...","ciruela, frutos del bos...",almendra
9072961,"roble, chocolate, tabac...","cereza, frambuesa, ciru...","ciruela, arándano, frut..."
1438695,"chocolate, vainilla, ta...","cereza, frutos rojos, f...","ciruela, mora, casis"
1724151,"vainilla, roble, manteq...","cereza, fresa, frambues...","humo, Terroso, cuero"
9269191,"mora, ciruela, cereza n...","humo, cuero, aceto bals...","frambuesa, cereza, frut..."
2008375,humo,"chocolate, vainilla",salvia
5995141,"fresa, cereza, cereza r...","pimienta, chaucha de va...","roble, vainilla"
10773117,"roble, chocolate, vaini...","fruta negra, mora, cere...","fresa, cereza, frambues..."
4393540,"roble, chocolate, tabac...","cuero, humo, Terroso","ciruela, mora, frutos d..."
2243185,"pimienta, eucalipto, ca...","cacao, grafito, aceto b...","mora, cereza negra, cas..."
1873838,"mora, ciruela, fruta ne...","roble, tabaco, cedro","Terroso, cuero, mineral..."
7753698,No disponible,No disponible,No disponible
1201118,"frambuesa, fresa, cerez...","hongo, Terroso, querosé...",crema
5498856,"flor de saúco, violeta","nuez moscada, vainilla",fruta negra
7251518,vainilla,"regaliz, pimienta blanc...",queso
5725058,"casis, ciruela, fruta n...","roble, chocolate amargo","cereza, frutos rojos, f..."
6349693,"roble, vainilla, clavo ...","cereza, frutos rojos, f...","ciruela, fruta negra, a..."
1377312,"cereza, frutos rojos, f...","roble, vainilla, tabaco","ciruela, mora, arándano"
1819277,"roble, chocolate amargo","mora, mermelada, mulber...","Terroso, humo"
4019819,"roble, clavo de olor, c...","Terroso, cuero, humo","fresa, cereza, arándano..."
3727570,"frutos rojos, cereza ro...","roble, vainilla, chocol...","ciruela, casis, arándan..."
1313184,"mora, ciruela, fruta ne...","chocolate, vainilla, ce...","cereza, cereza roja, fr..."
10205728,"Terroso, humo",frutos rojos,cítrico
1138887,"roble, vainilla, tabaco","frutos rojos, arándano ...","cereza negra, casis, fr..."
5778001,"roble, vainilla, chocol...","ciruela, mora, arándano","cereza, frutos rojos, f..."
22951,"cereza, fresa, frambues...","ciruela, mora, cereza n...","cuero, Terroso, humo"
6249674,frutos rojos,,
4470843,roble,,
1187785,"Terroso, cuero, humo","mora, ciruela, cereza n...","pimienta, regaliz, ajed..."
15015,"cereza, frutos rojos, f...","roble, tabaco, vainilla","ciruela, cereza negra, ..."
8069514,"frutos del bosque, ciru...","frutos rojos, cereza","Terroso, cuero"
2642467,"cuero, Terroso, mineral...","pimienta, canela",vainilla
1185932,"fruta negra, casis, mor...","aceto balsámico, cuero,...","chocolate, roble, cigar..."
1142088,"cereza, fresa, arándano...","roble, vainilla, tabaco","ciruela, cereza negra, ..."
77761,"cereza, frutos rojos, f...","roble, tabaco, chocolat...","cuero, humo, Terroso"
23876,"Terroso, cuero, humo","cereza, frutos rojos, f...","mora, ciruela, cereza n..."
1727930,"cereza, frambuesa, frut...","ciruela, mora, arándano","vainilla, roble, manteq..."
1173673,"chocolate, roble, vaini...","ciruela, mora, frutos d...","cuero, Terroso, humo"
4503146,No disponible,No disponible,No disponible
