Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes,Ligero/Poderoso,Suave/Tánico,Seco/Dulce,Débil/Ácido,Taste_Note_1,Taste_Note_2,Taste_Note_3
https://www.vivino.com/ES/es/chateau-beausejour-saint-emilion-grand-cru-premier-grand-cru-classe/w/1137135,1137135,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2014,Francia,Saint-Émilion Grand Cru,Château Beausejour (héritiers Duffau-Lagarrosse),Vino tinto,Merlot,103.30,4.2,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.2,5.7,1.0,5.3,"cuero, Terroso, hongo","roble, tabaco, chocolat...","mora, ciruela, casis"
https://www.vivino.com/ES/es/domaine-jacques-prieur-volnay-champans-1er-cru/w/1632105,1632105,Volnay-Champans 1er Cru,No disponible,Francia,Volnay Premier Cru,Domaine Jacques Prieur,Vino tinto,Pinot Noir,75.83,4.2,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",2.7,1.5,0.0,6.6,"cereza, frambuesa, frut...","suelo del bosque, cuero...","cedro, roble, bebida co..."
https://www.vivino.com/ES/es/raul-perez-ultreia-valtuille-mencia/w/1671049,1671049,Ultreia Valtuille Mencía,2022,España,Bierzo,Raúl Pérez,Vino tinto,Mencia,45.90,4.1,5,"Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",5.3,4.3,0.7,6.7,"Terroso, minerales, cue...","cereza, frambuesa, frut...","roble, vainilla, chocol..."
https://www.vivino.com/ES/es/sottimano-fausoni-barbaresco/w/16471,16471,Fausoni Barbaresco,No disponible,Italia,Barbaresco,Sottimano,Vino tinto,Nebbiolo,61.97,4.1,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.2,7.1,0.5,8.5,"cereza, frambuesa, frut...","Terroso, cuero, alquitr...","roble, tabaco, cedro"
https://www.vivino.com/ES/es/altesino-brunello-di-montalcino-riserva/w/2168638,2168638,Brunello di Montalcino  Riserva,2017,Italia,Brunello di Montalcino,Altesino,Vino tinto,Sangiovese,97.11,4.3,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",5.1,5.4,0.6,6.0,"cuero, Terroso, trufa n...","tabaco, roble, chocolat...","cereza, frutos rojos, f..."
https://www.vivino.com/ES/es/alexandre-de-almeida-tinto-reservado/w/1169521,1169521,Tinto Reservado,No disponible,Portugal,Vinho de Portugal,Bucaco,Vino tinto,"Touriga Nacional, Baga",69.95,4.3,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.6,4.8,1.8,5.6,"cuero, humo, Terroso","roble, tabaco, vainilla","mora, ciruela, casis"
https://www.vivino.com/ES/es/glaetzer-amon-ra-shiraz/w/1160689,1160689,Amon-Ra Shiraz,No disponible,Australia,Valle de Barossa,Glaetzer,Vino tinto,Shiraz/Syrah,75.06,4.4,5,"Ternera, Cordero",8.5,4.9,2.4,4.4,"mora, casis, ciruela","vainilla, roble, chocol...","pimienta, regaliz, euca..."
https://www.vivino.com/ES/es/domaine-de-montille-beaune-1er-cru-les-greves/w/1155795,1155795,Beaune 1er Cru Les Grèves,No disponible,Francia,Beaune Premier Cru,Domaine de Montille,Vino tinto,Pinot Noir,78,4.2,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.0,2.6,0.4,6.3,"frambuesa, frutos rojos...","Terroso, cuero, suelo d...","roble, tabaco, cedro"
https://www.vivino.com/ES/es/fr-domaine-des-comtes-lafon-monthelie-les-duresses-premier-cru/w/1241174,1241174,Monthélie-Les Duresses Premier Cru,2019,Francia,Monthélie Premier Cru,Domaine des Comtes Lafon,Vino tinto,Pinot Noir,177.50,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.6,2.5,0.5,6.3,"cereza, fresa, frambues...","Terroso, suelo del bosq...","vainilla, cedro, roble"
https://www.vivino.com/ES/es/podere-le-ripi-amore-e-magia-brunello-di-montalcino/w/8168041,8168041,Amore e Magia Brunello di Montalcino,2018,Italia,Brunello di Montalcino,Podere le Ripi,Vino tinto,Sangiovese,112,4.4,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",5.5,6.1,0.9,6.6,"cuero, Terroso, humo","cereza, frambuesa, frut...","roble, chocolate amargo..."
https://www.vivino.com/ES/es/produttori-del-barbaresco-barbaresco-riserva-asili/w/19267,19267,Barbaresco Riserva Asili,2017,Italia,Barbaresco,Produttori del Barbaresco,Vino tinto,Nebbiolo,93.76,4.2,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.1,7.2,0.7,8.5,"cuero, Terroso, alquitr...","cereza, frutos rojos, c...","tabaco, roble, chocolat..."
https://www.vivino.com/ES/es/domaine-de-la-romanee-conti-romanee-conti-grand-cru/w/83912,83912,Romanée-Conti Grand Cru,2016,Francia,Romanée-Conti Grand Cru,Domaine de La Romanée-Conti,Vino tinto,Pinot Noir,"30,250",4.7,14,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.4,3.0,1.7,7.0,"frambuesa, cereza, fres...","cuero, Terroso, hongo","cereza negra, ciruela, ..."
https://www.vivino.com/ES/es/domaine-leroy-chambertin-grand-cru/w/1658750,1658750,Chambertin Grand Cru,2000,Francia,Chambertin Grand Cru,Domaine Leroy,Vino tinto,Pinot Noir,"30,492.50",4.6,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.7,3.7,1.8,7.2,"cuero, Terroso, hierro","cereza roja, frambuesa,...","fruta negra, cereza neg..."
https://www.vivino.com/ES/es/domaine-leroy-clos-de-vougeot-grand-cru/w/99972,99972,Clos de Vougeot Grand Cru,2005,Francia,Clos Vougeot Grand Cru,Domaine Leroy,Vino tinto,Pinot Noir,"20,472.50",4.6,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.0,3.3,1.5,7.3,"Terroso, cuero, suelo d...","cereza negra, fruta neg...","frutos rojos, cereza, f..."
https://www.vivino.com/ES/es/domaine-leroy-latricieres-chambertin-grand-cru/w/1552178,1552178,Latricières-Chambertin Grand Cru,2009,Francia,Latricières-Chambertin Grand Cru,Domaine Leroy,Vino tinto,Pinot Noir,"17,913.75",4.6,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.5,3.7,1.7,7.3,"minerales, Terroso, jen...","cereza negra, fruta neg...",coco
https://www.vivino.com/ES/es/domaine-de-la-romanee-conti-la-tache-grand-cru/w/83911,83911,La Tâche Grand Cru,2014,Francia,La Tâche Grand Cru,Domaine de La Romanée-Conti,Vino tinto,Pinot Noir,"11,352",4.7,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.4,3.3,1.6,6.9,"cuero, Terroso, humo","fresa, frambuesa, cerez...","fruta negra, cereza neg..."
https://www.vivino.com/ES/es/chateau-petrus-pomerol/w/1166837,1166837,Pomerol,2013,Francia,Pomerol,Château Pétrus,Vino tinto,"Merlot, Cabernet Sauvignon","3,822.93",4.7,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.1,5.4,1.7,5.2,"chocolate, tabaco, café...","cuero, Terroso, humo","ciruela, fruta negra, c..."
https://www.vivino.com/ES/es/maison-leroy-nuits-saint-georges/w/1292070,1292070,Nuits-Saint-Georges,1972,Francia,Nuits-Saint-Georges,Maison Leroy,Vino tinto,Pinot Noir,"11,288.75",4.4,12,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.8,2.9,2.3,7.1,"Terroso, trufa negra, h...","frambuesa, frutos rojos...","mentol, ajedrea, anís"
https://www.vivino.com/ES/es/domaine-de-la-romanee-conti-romanee-saint-vivant-grand-cru-marey-monge/w/83920,83920,Romanée-Saint-Vivant Grand Cru (Marey-Monge),1993,Francia,Romanée-Saint-Vivant Grand Cru,Domaine de La Romanée-Conti,Vino tinto,Pinot Noir,"7,470",4.7,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.3,3.2,1.5,7.0,"fresa, cereza, frambues...","cuero, Terroso, hongo","roble, tabaco, cedro"
https://www.vivino.com/ES/es/domaine-de-la-romanee-conti-grands-echezeaux-grand-cru/w/1286354,1286354,Grands-Échezeaux Grand Cru,2018,Francia,Grands-Échezeaux Grand Cru,Domaine de La Romanée-Conti,Vino tinto,Pinot Noir,"7,775.46",4.7,4,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.2,3.2,1.8,6.9,"fresa, cereza, frambues...","cuero, Terroso, hongo","roble, vainilla, cedro"
https://www.vivino.com/ES/es/domaine-de-la-romanee-conti-echezeaux-grand-cru/w/83917,83917,Échezeaux Grand Cru,2015,Francia,Échezeaux Grand Cru,Domaine de La Romanée-Conti,Vino tinto,Pinot Noir,"8,812.19",4.7,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.3,3.3,1.7,7.0,"cereza, frambuesa, fres...","cuero, humo, hongo","roble, vainilla, tabaco"
https://www.vivino.com/ES/es/domaine-leroy-vosne-romanee-1er-cru-les-beaux-monts/w/99976,99976,Vosne-Romanée 1er Cru 'Les Beaux Monts',2011,Francia,"Vosne-Romanée 1er Cru ""Les Beaux Monts""",Domaine Leroy,Vino tinto,Pinot Noir,"8,501.25",4.6,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.5,3.2,2.2,7.3,"cuero, Terroso, humo","cereza, frambuesa, fres...","roble, cedro, chocolate"
https://www.vivino.com/ES/es/le-pin-bordeaux/w/1202743,1202743,Bordeaux,2020,Francia,Burdeos,Le Pin,Vino tinto,"Cabernet Sauvignon, Merlot","7,999",3.2,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",6.7,6.5,0.0,6.6,"ciruela, mora",caramelo de regaliz,queso
https://www.vivino.com/ES/es/domaine-armand-rousseau-chambertin-grand-cru/w/88177,88177,Chambertin Grand Cru,2001,Francia,Chambertin Grand Cru,Domaine Armand Rousseau,Vino tinto,Pinot Noir,"7,145",4.7,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.6,3.4,1.5,7.0,"Terroso, cuero, humo","cereza, frambuesa, frut...","roble, vainilla, chocol..."
https://www.vivino.com/ES/es/domaine-du-vicomte-liger-belair-clos-de-vougeot-grand-cru-wf1d79/w/6332595,6332595,Clos De Vougeot Grand Cru,2015,Francia,Clos Vougeot Grand Cru,Domaine du Comte Liger-Belair,Vino tinto,Pinot Noir,"5,712.40",4.7,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.4,4.2,1.4,7.2,"cereza, fresa salvaje",canela,perfume
https://www.vivino.com/ES/es/domaine-de-la-romanee-conti-richebourg-grand-cru/w/83913,83913,Richebourg Grand Cru,2020,Francia,Richebourg Grand Cru,Domaine de La Romanée-Conti,Vino tinto,Pinot Noir,"5,423.39",4.7,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.3,3.3,1.8,6.9,"cuero, Terroso, hongo","fresa, cereza, frutos r...","fruta negra, cereza neg..."
https://www.vivino.com/ES/es/maison-leroy-savigny-les-beaune/w/99966,99966,Savigny-lès-Beaune,2018,Francia,Savigny-lès-Beaune,Maison Leroy,Vino tinto,Pinot Noir,829.38,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.2,2.2,0.5,6.5,"cereza, fresa, frutos r...","cuero, hongo, tiza","roble, clavo de olor, t..."
https://www.vivino.com/ES/es/prieure-roch-clos-de-beze-grand-cru/w/1243105,1243105,Clos de Bèze Grand Cru,2019,Francia,Chambertin-Clos de Bèze Grand Cru,Domaine Prieuré Roch,Vino tinto,Pinot Noir,"4,491.25",4.5,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.6,3.5,2.0,6.9,"mora, cereza negra, fru...","fresa, cereza, frambues...","cedro, café, roble"
https://www.vivino.com/ES/es/vincent-prunier-auxey-duresses-1er-cru-les-duresses/w/83728,83728,Auxey-Duresses 1er Cru 'Les Duresses',2020,Francia,"Auxey-Duresses 1er Cru ""Les Duresses""",Vincent Prunier,Vino tinto,Pinot Noir,39.40,4.0,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.8,3.3,2.4,5.2,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/pusole-saccare/w/7570839,7570839,Saccare,2020,Italia,Cerdeña,Pusole,Vino tinto,No disponible,39.40,4.1,15,"Ternera, Cordero, Pasta",8.5,3.5,1.8,2.1,casis,cereza,violeta
https://www.vivino.com/ES/es/monte-maletto-canavese-nebbiolo/w/9993314,9993314,Canavese Nebbiolo,2022,Italia,Canavese,Monte Maletto,Vino tinto,Nebbiolo,39.40,3.9,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",4.7,5.2,1.3,6.1,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/ripalte-rosso-mediterraneo/w/7400962,7400962,Rosso Mediterraneo,2019,Italia,Costa Toscana,Ripalte,Vino tinto,No disponible,37.87,3.8,13,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",6.2,3.2,1.6,5.0,frambuesa,pomelo,No disponible
https://www.vivino.com/ES/es/rocche-dei-vignali-camunnorum/w/1881625,1881625,Camunnorum,2019,Italia,Valcamonica,Rocche dei Vignali,Vino tinto,"Cabernet Sauvignon, Merlot, Marzemino",39.36,4.3,16,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",7.2,4.3,2.4,3.3,mora,cuero,No disponible
https://www.vivino.com/ES/es/maso-cantanghel-vigna-cantanghel-pinot-nero/w/3887160,3887160,Vigna Cantanghel Pinot Nero,2021,Italia,Trentino,Maso Cantanghel,Vino tinto,Pinot Nero,37.86,4.0,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.5,2.2,0.7,6.0,"frambuesa, grosella roj...","roble, vainilla, carame...","Terroso, aceto balsámic..."
https://www.vivino.com/ES/es/cascina-morassino-barbera-d-alba-superiore/w/7265282,7265282,Barbera d'Alba Superiore,2021,Italia,Barbera d'Alba,Cascina Morassino,Vino tinto,Barbera,39.32,4.3,5,"Ternera lechal, Cerdo, Aves, Pasta, Carne de caza (ciervo, carne de venado)",6.1,3.2,0.9,5.9,"suelo del bosque, humo","guinda, cereza","arándano, frutos del bo..."
https://www.vivino.com/ES/es/venus-la-universal-venus/w/96853,96853,Venus,2020,España,Montsant,Venus la Universal,Vino tinto,Cariñena,38.40,4.2,13,"Ternera, Cordero, Pasta",7.4,5.1,1.0,5.3,"cuero, Terroso, aceto b...","roble, vainilla, cedro","mora, cereza negra, cir..."
https://www.vivino.com/ES/es/tour-baladoz-saint-emilion-grand-cru/w/1163437,1163437,Saint-Émilion Grand Cru,2022,Francia,Saint-Émilion Grand Cru,Château Tour Baladoz,Vino tinto,"Cabernet Sauvignon, Bosco",39.31,4.1,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.4,5.3,0.2,5.3,"roble, vainilla, tabaco","mora, casis, frutos del...","cuero, humo, Terroso"
https://www.vivino.com/ES/es/edetaria-finca-la-personal/w/3787176,3787176,Finca La Personal,2021,España,Terra Alta,Edetària,Vino tinto,Garnacha Peluda,39.30,4.3,5,"Ternera, Ternera lechal, Aves, Pasta",6.0,4.4,2.8,4.8,"cereza, frutos rojos, a...","canela, regaliz, pimien...","vainilla, roble, clavo ..."
https://www.vivino.com/ES/es/masseria-borgo-dei-trulli-duna-mirante-primitivo-di-manduria/w/9153067,9153067,Duna Mirante Primitivo di Manduria,2022,Italia,Primitivo di Manduria,Masseria Borgo dei Trulli,Vino tinto,Primitivo,38.30,4.4,17,"Ternera, Cordero, Aves, Pasta",6.7,2.2,3.1,1.4,"cereza negra, frutos de...",orejones de albaricoque...,tomate
https://www.vivino.com/ES/es/edetaria-finca-la-genuina/w/4763676,4763676,Finca La Genuïna,2020,España,Terra Alta,Edetària,Vino tinto,Grenache,39.30,4.2,5,"Ternera, Cordero, Aves, Pasta, Carne de caza (ciervo, carne de venado)",7.9,4.1,1.3,4.2,"fresa, cereza, frambues...","roble, tabaco, nuez mos...",Terroso
https://www.vivino.com/ES/es/renieri-re-di-renieri/w/23244,23244,Re di,2020,Italia,Toscana,Renieri,Vino tinto,"Merlot, Sangiovese, Petit Verdot, Shiraz/Syrah, Cabernet Sauvignon, Cabernet Franc",39.30,4.0,14,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",5.6,4.5,0.4,4.6,"mora, ciruela, frutos d...","cuero, Terroso, humo","roble, tabaco, chocolat..."
https://www.vivino.com/ES/es/antonio-madeira-a-palheira/w/5253819,5253819,A Palheira,2020,Portugal,Dão,Antonio Madeira,Vino tinto,Jaen,39.30,4.1,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",6.1,5.7,0.5,6.7,"cereza, frutos rojos, a...","fruta negra, mora, cere...","cuero, minerales, Terro..."
https://www.vivino.com/ES/es/jean-christophe-garnier-les-tailles/w/1677969,1677969,Les Tailles,2022,Francia,valle del Loira,Jean-Christophe Garnier,Vino tinto,"Cabernet Sauvignon, Cabernet Franc",39.30,4.0,8,No disponible,2.8,5.9,0.0,5.9,"Terroso, cuero, mineral...","casis, mora, ciruela","cereza, cerezo ácido, f..."
https://www.vivino.com/ES/es/marques-de-grinon-svmma-varietalis-red-blend-summa/w/1184099,1184099,Svmma Varietalis Red Blend (Summa),2021,España,Dominio de Valdepusa,Marqués de Griñon,Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Petit Verdot",17.48,4.0,14,"Ternera, Ternera lechal, Aves, Pasta",6.7,4.7,1.1,4.5,"roble, tabaco, chocolat...","mora, ciruela, arándano","cuero, Terroso, humo"
https://www.vivino.com/ES/es/tenuta-scersce-flammante-inferno-valtellina-superiore/w/10053521,10053521,Flammante Inferno Valtellina Superiore,2020,Italia,Valtellina Superiore,Tenuta Scerscé,Vino tinto,Nebbiolo,39.30,4.1,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",6.9,6.1,0.9,4.4,"fresa, cereza, frambues...","cuero, Terroso, Carne d...","roble, tabaco, vainilla"
https://www.vivino.com/ES/es/dominio-de-anza-cdvin/w/11083766,11083766,Cdvin,2021,España,Rioja,Dominio de Anza,Vino tinto,Garnacha,32.35,4.2,14,"Ternera, Cordero, Ternera lechal, Aves",7.2,5.4,0.9,6.3,"ciruela, casis","roble, vainilla",ajedrea
https://www.vivino.com/ES/es/uberti-rosso-dei-frati-priori/w/1483090,1483090,Rosso dei Frati Priori,2020,Italia,Lombardía,Uberti,Vino tinto,Cabernet Sauvignon,39.27,4.0,13,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.8,4.1,1.2,2.7,"casis, cereza negra, ja...","chocolate amargo, cedro...",ciruela pasa
https://www.vivino.com/ES/es/burlotto-gb-comm-langhe-freisa/w/2681591,2681591,Langhe Freisa,2022,Italia,Langhe,Comm. G.B. Burlotto,Vino tinto,Freisa,39.27,3.8,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",5.7,5.2,1.6,3.8,"fresa, cereza, frutos r...","roble, tabaco, caramelo","ciruela, arándano, mora"
https://www.vivino.com/ES/es/nicolas-carmarans-mauvais-temps/w/2397822,2397822,Mauvais Temps,2013,Francia,Aveyron,Nicolas Carmarans,Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Fer Servadou, Negret de Banhars",24.26,4.0,12,"Ternera, Cordero, Aves, Queso azul",7.5,6.0,1.2,8.0,"cereza, arándano rojo, ...","Terroso, humo, hongo","ciruela, mora, casis"
https://www.vivino.com/ES/es/bruno-giacosa-barbera-d-alba/w/11825,11825,Barbera d’Alba,2020,Italia,Piamonte,Bruno Giacosa,Vino tinto,Barbera,39.26,4.0,5,"Ternera lechal, Cerdo, Aves, Pasta, Carne de caza (ciervo, carne de venado)",5.5,2.3,0.8,6.6,"cereza, frutos rojos, f...","mora, ciruela, cereza n...","roble, vainilla, chocol..."
https://www.vivino.com/ES/es/zenato-cresasso-corvina-veronese/w/1218321,1218321,Cresasso Corvina Veronese,2018,Italia,Véneto,Zenato,Vino tinto,Corvina,39.26,4.3,16,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.7,3.9,1.9,2.4,"ciruela, cereza negra, ...","chocolate, roble, tabac...","cereza, frutos rojos, a..."
https://www.vivino.com/ES/es/albino-rocca-azienda-agricola-di-angelo-rocca-barbaresco/w/1619366,1619366,Barbaresco,2019,Italia,Barbaresco,Albino Rocca,Vino tinto,Nebbiolo,39.26,3.9,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.2,6.9,0.0,8.5,"cuero, humo, Terroso","cereza, frambuesa, frut...","tabaco, roble, vainilla"
https://www.vivino.com/ES/es/coca-i-fito-negre/w/1212299,1212299,Negre,2013,España,Montsant,Coca i Fitó,Vino tinto,"Shiraz/Syrah, Cariñena, Garnacha",33.90,4.1,5,"Ternera, Cordero, Pasta",7.5,5.1,0.9,5.3,"roble, tabaco, vainilla","fruta negra, casis, cir...","regaliz, pimienta, pimi..."
https://www.vivino.com/ES/es/avignonesi-toscana-grifi/w/1294142,1294142,Toscana Grifi,2021,Italia,Toscana,Avignonesi,Vino tinto,"Cabernet Sauvignon, Sangiovese",39.25,4.1,5,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",5.5,4.7,0.7,4.9,"roble, tabaco, vainilla","ciruela, fruta negra, m...","Terroso, cuero, humo"
https://www.vivino.com/ES/es/david-reynaud-domaine-les-bruyeres-threehundredfifty-m-saint-joseph-haut-plateau-de-gneiss/w/2555924,2555924,350 m Saint-Joseph (Haut Plateau de Gneiss),2021,Francia,Saint-Joseph,David Reynaud - Domaine Les Bruyères,Vino tinto,Shiraz/Syrah,39.25,4.0,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.3,5.0,1.8,5.6,"mora, casis, frutos del...","pimienta, regaliz, eneb...","cuero, humo, Terroso"
https://www.vivino.com/ES/es/ausas-interpretacion/w/7086868,7086868,Interpretación,2020,España,Ribera del Duero,Ausàs,Vino tinto,Tempranillo,46.90,4.4,15,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.6,5.8,1.3,5.6,"roble, tabaco, vainilla","fruta negra, mora, ciru...","cuero, humo, aceto bals..."
https://www.vivino.com/ES/es/chteau-siaurac-lalande-de-pomerol/w/1915152,1915152,Lalande-de-Pomerol,2021,Francia,Lalande-de-Pomerol,Château Siaurac,Vino tinto,"Merlot, Cabernet Franc",21.60,3.9,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",6.9,4.8,0.8,4.7,"roble, vainilla, chocol...","ciruela, mora, fruta ne...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/it-iuli-nino/w/1730169,1730169,Nino,2021,Italia,Barbera del Monferrato Superiore,Iuli,Vino tinto,Pinot Noir,39.23,3.9,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.8,2.6,0.3,6.8,"cereza, granada, frambu...","aceto balsámico, humo, ...","roble, bebida cola, tab..."
https://www.vivino.com/ES/es/cirelli-montepulciano-d-abruzzo/w/1214807,1214807,Montepulciano d'Abruzzo,2023,Italia,Montepulciano d'Abruzzo,Cirelli,Vino tinto,Pinot Noir,17.74,3.8,14,"Ternera, Ternera lechal, Cerdo, Pasta",3.3,4.4,0.3,6.7,"Terroso, cuero, hongo","mora, fruta negra, ciru...","cereza, frutos rojos, f..."
https://www.vivino.com/ES/es/clos-de-luz-azuda-syrah/w/8887594,8887594,Azuda Syrah,2019,Chile,Valle de Cachapoal,Clos de Luz,Vino tinto,Shiraz/Syrah,39.21,4.0,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.2,4.4,0.2,4.4,"arándano, ciruela, mora","roble, tabaco, chocolat...","menta, pimienta, anís"
https://www.vivino.com/ES/es/nenin-fugue-de-nenin-pomerol/w/1127494,1127494,Fugue de Nénin Pomerol,2020,Francia,Pomerol,Château Nénin,Vino tinto,"Cabernet Franc, Merlot",39.20,4.0,12,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.5,5.2,0.4,5.1,"roble, vainilla, chocol...","ciruela, mora, fruta ne...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/domaine-novella-alba-rossa/w/7272699,7272699,Alba Rossa,2021,Francia,Patrimonio,Domaine Novella,Vino tinto,Nielluccio,39.20,3.7,13,"Ternera lechal, Carne de caza (ciervo, carne de venado), Pescado azul (salmón, atún, etc.), Pescado blanco, Queso tierno y cremoso",4.2,6.8,0.5,4.2,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/algueira-serradelo/w/6664393,6664393,Serradelo,2016,España,Ribeira Sacra,Algueira,Vino tinto,Brancellao,39.20,4.0,13,"Ternera, Ternera lechal, Aves, Pasta",4.7,4.3,0.0,5.7,"cedro, café, roble","cuero, olla de barro, a...","frutos rojos, fresa, ce..."
https://www.vivino.com/ES/es/jauma-wood-vineyard-clarendon/w/2357885,2357885,Wood Vineyard Clarendon,2021,Australia,McLaren Vale,Jauma,Vino tinto,Grenache,39.19,3.9,2,"Ternera, Cordero, Cerdo, Aves, Queso curado, Queso azul",6.8,4.6,1.1,5.6,"fresa, frambuesa, cerez...","Terroso, minerales","regaliz, pimienta blanc..."
https://www.vivino.com/ES/es/lothian-vineyards-vineyard-selection-pinot-noir/w/1372507,1372507,Vineyard Selection Pinot Noir,2021,Sudáfrica,Elgin,Lothian Vineyards,Vino tinto,Pinot Noir,39.16,4.1,14,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.8,2.0,0.5,5.4,"fresa, cereza, frambues...","Terroso, suelo del bosq...","roble, vainilla, tabaco"
https://www.vivino.com/ES/es/es-lopez-cristobal-bagus-ribera-del-duero/w/1570737,1570737,Bagús Ribera del Duero,2020,España,Ribera del Duero,Lopez Cristobal,Vino tinto,Tempranillo,38.60,4.1,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.5,5.3,1.3,5.4,"roble, vainilla, chocol...","mora, ciruela, fruta ne...","cuero, Terroso, mineral..."
https://www.vivino.com/ES/es/estancia-piedra-lagarona-cepas-viejas/w/9539438,9539438,Lagarona Cepas Viejas,2016,España,Toro,Estancia Piedra,Vino tinto,"Garnacha, Tinta de toro",39.13,4.2,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",8.0,5.5,0.0,3.2,"mora, ciruela","anís, hierbas secas","clavo de olor, tabaco"
https://www.vivino.com/ES/es/caparzo-cult-ca-del-pazzo/w/1839877,1839877,Cult Cà Del Pazzo,1995,Italia,Sant'Antimo,Caparzo,Vino tinto,"Sangiovese, Cabernet Sauvignon",39.10,4.1,5,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",5.4,3.9,2.3,4.0,"cuero, humo, hoja de ta...","cereza, frutos rojos, a...","aceituna negra, ciruela..."
https://www.vivino.com/ES/es/castello-della-paneretta-chianti-classico-riserva/w/1099919,1099919,Chianti Classico Riserva,1999,Italia,Chianti Classico,Castello della Paneretta,Vino tinto,Sangiovese,39.10,4.0,13,"Ternera, Ternera lechal, Pasta, Carne adobada",4.6,5.2,0.3,6.0,"cereza, frutos rojos, f...","roble, vainilla, tabaco","Terroso, cuero, humo"
